TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,ORIGINAL CUR,BILLING GROSS AMT,BILLING CUR CODE,TRANS TAX RATE,TRANS TAX AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,DIRECTORATE,TRANS_DATE_YM,TRANS_DATE_Y,TRANS_DATE_M,TRANS_DATE_D
2018-07-24,VR,89.01,GBP,89.01,GBP,20.0,14.84,malthurst limited,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,24
2018-07-23,VR,71.17,GBP,71.17,GBP,20.0,11.86,malthurst limited,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,23
2018-07-19,VR,76.63,GBP,76.63,GBP,20.0,12.77,weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,19
2018-07-10,VR,74.99,GBP,74.99,GBP,20.0,12.5,weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,10
2018-07-30,VR,76.72,GBP,76.72,GBP,20.0,0.0,weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,30
2018-07-13,VR,79.5,GBP,79.5,GBP,20.0,13.25,motor fuels ltd,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,13
2018-07-06,VR,48.52,GBP,48.52,GBP,20.0,8.09,shell penhale,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-13,VR,69.0,GBP,69.0,GBP,20.0,11.5,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,13
2018-07-12,VR,69.57,GBP,69.57,GBP,20.0,11.6,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,12
2018-07-09,VR,66.0,GBP,66.0,GBP,20.0,11.0,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,09
2018-07-06,VR,68.45,GBP,68.45,GBP,20.0,11.41,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-06,VR,10.0,GBP,10.0,GBP,20.0,1.67,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-03,VR,69.02,GBP,69.02,GBP,20.0,11.5,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,03
2018-07-30,VR,60.0,GBP,60.0,GBP,20.0,10.0,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,30
2018-07-20,VR,69.02,GBP,69.02,GBP,20.0,11.5,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,20
2018-07-20,VR,63.01,GBP,63.01,GBP,20.0,10.5,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult Social Care and Health,2018-07,2018,07,20
2018-07-06,VR,43.74,GBP,43.74,GBP,20.0,7.29,motor fuels ltd,************3770,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-27,VR,42.67,GBP,42.67,GBP,20.0,7.11,penns lane sf connect,************3770,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,27
2018-07-08,VR,6.99,GBP,6.99,GBP,20.0,1.17,motor fuels ltd,************4526,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,Adult Social Care and Health,2018-07,2018,07,08
2018-07-06,VR,6.99,GBP,6.99,GBP,20.0,1.17,motor fuels ltd,************4526,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-26,VR,3.5,GBP,3.5,GBP,20.0,0.58,motor fuels ltd,************4526,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,Adult Social Care and Health,2018-07,2018,07,26
2018-07-06,VR,37.58,GBP,37.58,GBP,20.0,6.26,motor fuels ltd,************3813,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-27,VR,91.86,GBP,91.86,GBP,20.0,15.31,penns lane sf connect,************3813,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,27
2018-07-25,VR,32.63,GBP,32.63,GBP,20.0,5.44,penns lane sf connect,************3813,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,25
2018-07-13,VR,47.43,GBP,47.43,GBP,20.0,7.91,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,13
2018-07-12,VR,68.01,GBP,68.01,GBP,20.0,11.34,malthurst limited,************4673,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,12
2018-07-12,VR,56.51,GBP,56.51,GBP,20.0,9.42,malthurst limited,************4673,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,12
2018-07-12,VR,82.12,GBP,82.12,GBP,20.0,13.69,malthurst limited,************4673,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,12
2018-07-09,VR,62.01,GBP,62.01,GBP,20.0,10.34,malthurst limited,************4673,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,09
2018-07-31,VR,60.0,GBP,60.0,GBP,20.0,10.0,longbridge,************4673,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,31
2018-07-20,VR,63.0,GBP,63.0,GBP,20.0,10.5,malthurst limited,************4673,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult Social Care and Health,2018-07,2018,07,20
2018-07-19,VR,60.0,GBP,60.0,GBP,20.0,10.0,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,19
2018-07-19,VR,78.36,GBP,78.36,GBP,20.0,13.06,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,19
2018-07-13,VR,81.0,GBP,81.0,GBP,20.0,13.5,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,13
2018-07-12,VR,65.0,GBP,65.0,GBP,20.0,10.83,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,12
2018-07-12,VR,66.0,GBP,66.0,GBP,20.0,11.0,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,12
2018-07-06,VR,69.0,GBP,69.0,GBP,20.0,11.5,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,06
2018-07-27,VR,81.84,GBP,81.84,GBP,20.0,13.64,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,27
2018-07-26,VR,60.01,GBP,60.01,GBP,20.0,10.0,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult Social Care and Health,2018-07,2018,07,26
2018-07-19,VZ,6.0,GBP,6.0,GBP,0.0,0.0,land registry,************2007,L6E0,Other Services,RTF10,Highways Infra,A00,Corporate Resources,2018-07,2018,07,19
2018-07-19,VR,54.0,GBP,54.0,GBP,20.0,9.0,esso aston way ss,************2007,K020,Vehicle Fuel,RTF10,Highways Infra,A00,Corporate Resources,2018-07,2018,07,19
2018-07-13,VZ,6.0,GBP,6.0,GBP,0.0,0.0,land registry,************2007,L6E0,Other Services,RTF10,Highways Infra,A00,Corporate Resources,2018-07,2018,07,13
2018-07-12,VR,150.5,GBP,150.5,GBP,20.0,25.08,tvlicensing.co.uk,************6144,L5F0,Licences & Permits,RBC23,Woodcock St - CAB,A00,Corporate Resources,2018-07,2018,07,12
2018-07-12,VR,150.5,GBP,150.5,GBP,20.0,25.08,tvlicensing.co.uk,************6144,L5F0,Licences & Permits,RBC1T,New Aston House CAB,A00,Corporate Resources,2018-07,2018,07,12
2018-07-18,VR,31.46,GBP,31.46,GBP,20.0,5.24,tesco pfs 2484,************8498,MC70,Supplies & Sev Mic,RTG11,Decrim Enforcement,A00,Corporate Resources,2018-07,2018,07,18
2018-08-01,VR,32.24,GBP,32.24,GBP,20.0,5.37,esso aston way ss,************8498,MC70,Supplies & Sev Mic,RTG11,Decrim Enforcement,A00,Corporate Resources,2018-08,2018,08,01
2018-07-25,VR,28.07,GBP,28.07,GBP,20.0,4.68,tesco pfs 5098,************8498,MC70,Supplies & Sev Mic,RTG11,Decrim Enforcement,A00,Corporate Resources,2018-07,2018,07,25
2018-07-23,VR,34.35,GBP,34.35,GBP,20.0,5.73,esso aston way ss,************8498,MC70,Supplies & Sev Mic,RTG11,Decrim Enforcement,A00,Corporate Resources,2018-07,2018,07,23
2018-07-18,VZ,710.0,GBP,710.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,18
2018-07-17,VZ,1420.0,GBP,1420.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,17
2018-07-16,VZ,3267.0,GBP,3267.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,16
2018-07-09,VZ,710.0,GBP,710.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,09
2018-07-05,VZ,2157.0,GBP,2157.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,05
2018-08-02,VR,100.0,GBP,100.0,GBP,20.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-08,2018,08,02
2018-08-02,VR,710.0,GBP,710.0,GBP,20.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-08,2018,08,02
2018-07-25,VZ,2662.0,GBP,2662.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,25
2018-07-24,VZ,400.0,GBP,400.0,GBP,0.0,0.0,civil justice cent,************0909,MC70,Supplies & Sev Mic,RHNBA,Central Arrears,A00,Corporate Resources,2018-07,2018,07,24
2018-07-20,VZ,27.65,GBP,27.65,GBP,0.0,0.0,paypal gardenersdr,************7082,L120,Equip Other,RDP7Z,CCCB General,A00,Corporate Resources,2018-07,2018,07,20
2018-07-20,VZ,9.0,GBP,9.0,GBP,0.0,0.0,wilko.com,************7082,L120,Equip Other,RDP7Z,CCCB General,A00,Corporate Resources,2018-07,2018,07,20
2018-07-20,VR,48.98,GBP,48.98,GBP,20.0,8.16,www.gardening-naturall,************7082,L120,Equip Other,RDP7Z,CCCB General,A00,Corporate Resources,2018-07,2018,07,20
2018-07-17,VR,7.1,GBP,7.1,GBP,20.0,1.18,starbucks icc,************9132,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,17
2018-07-12,VR,8.0,GBP,8.0,GBP,20.0,1.33,applegreen kingstanding,************9132,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,12
2018-07-12,VR,23.8,GBP,23.8,GBP,20.0,3.97,palm laboratory midlands,************9132,L410,Photocopying,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,12
2018-07-12,VR,3.85,GBP,3.85,GBP,20.0,0.64,greggs,************9132,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,12
2018-07-08,VR,4.0,GBP,4.0,GBP,20.0,0.67,tesco stores 5227,************9132,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,08
2018-07-06,VR,4.99,GBP,4.99,GBP,20.0,0.83,shell moorcroft,************9132,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,06
2018-07-03,VR,5.0,GBP,5.0,GBP,20.0,0.83,wm morrison 063,************9132,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,03
2018-07-29,VR,8.98,GBP,8.98,GBP,20.0,1.5,hope  champion,************9132,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,29
2018-07-29,VR,36.63,GBP,36.63,GBP,20.0,6.11,rontec hooley,************9132,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,29
2018-07-29,VR,15.0,GBP,15.0,GBP,20.0,2.5,gatwick airport limite,************9132,K080,Vehicle OthrunCosts,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,29
2018-07-22,VR,24.81,GBP,24.81,GBP,20.0,4.14,hope  champion,************9132,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,22
2018-07-22,VR,8.45,GBP,8.45,GBP,20.0,1.41,patisserie valerie,************9132,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,22
2018-07-22,VR,53.16,GBP,53.16,GBP,20.0,8.86,shell moorcroft,************9132,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,22
2018-07-22,VR,13.7,GBP,13.7,GBP,20.0,2.28,ms simply food,************9132,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,22
2018-07-05,VR,7.71,GBP,7.71,GBP,20.0,0.0,parkmobile,************1200,L080,Mat'l Raw/Drct,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,05
2018-07-05,VR,7.03,GBP,7.03,GBP,20.0,0.0,uber trip pt2o5 help.uber,************1200,K200,Travel Taxis,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,05
2018-07-04,VR,10.15,GBP,10.15,GBP,20.0,0.0,java lounge,************1200,M900,Hospitality,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,04
2018-07-28,VR,4.25,GBP,4.25,GBP,20.0,0.0,uber trip mt4h3 help.uber,************1200,K200,Travel Taxis,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,28
2018-07-28,VR,4.46,GBP,4.46,GBP,20.0,0.0,uber trip p34i7 help.uber,************1200,K200,Travel Taxis,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,28
2018-07-21,VR,6.1,GBP,6.1,GBP,20.0,0.0,uber trip r6sob help.uber,************1200,K200,Travel Taxis,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,21
2018-07-20,VR,4.36,GBP,4.36,GBP,20.0,0.0,uber trip v5m6v help.uber,************1200,K200,Travel Taxis,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,20
2018-07-19,VR,86.0,GBP,86.0,GBP,20.0,14.33,mrh waterlinks,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,19
2018-07-16,VR,97.57,GBP,97.57,GBP,20.0,16.26,shell triton 490,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,16
2018-07-31,VR,90.5,GBP,90.5,GBP,20.0,15.08,sainsburys petrol,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,31
2018-07-31,VR,83.26,GBP,83.26,GBP,20.0,13.88,mrh waterlinks,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,31
2018-07-27,VR,88.33,GBP,88.33,GBP,20.0,14.72,malthurst petroleu,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,27
2018-07-25,VR,90.0,GBP,90.0,GBP,20.0,15.0,sainsburys petrol,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,25
2018-07-23,VR,79.35,GBP,79.35,GBP,20.0,13.23,stretton service station,************9257,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,23
2018-07-13,VR,115.0,GBP,115.0,GBP,20.0,19.17,timpson ltd,************0307,L700,Postage,RBL19,Members Services,A00,Corporate Resources,2018-07,2018,07,13
2018-07-19,VR,80.42,GBP,80.42,GBP,20.0,13.4,tesco pfs 4003,************5699,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,19
2018-07-12,VR,89.85,GBP,89.85,GBP,20.0,14.98,mrh waterlinks,************5699,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,12
2018-07-09,VR,72.16,GBP,72.16,GBP,20.0,12.03,tesco pfs 4003,************5699,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,09
2018-07-05,VR,80.45,GBP,80.45,GBP,20.0,13.41,mrh waterlinks,************5699,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-07,2018,07,05
2018-08-01,VR,74.55,GBP,74.55,GBP,20.0,12.43,mrh waterlinks,************5699,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,01
2018-07-18,VZ,27.46,GBP,27.46,GBP,0.0,0.0,amazon uk marketplace,************1042,L100,Equip Operational,TA-02300-02,Non-BCC LEP Core Fund,A00,Corporate Resources,2018-07,2018,07,18
2018-07-17,VZ,2.4,GBP,2.4,GBP,0.0,0.0,amazon uk marketplace,************1042,L100,Equip Operational,TA-02300-02,Non-BCC LEP Core Fund,A00,Corporate Resources,2018-07,2018,07,17
2018-07-10,VZ,144.69,GBP,144.69,GBP,0.0,0.0,hotels.com,************1042,J250,Accomodation Hire,TA-02300-09,LEP Growth HUB- BIS Award,A00,Corporate Resources,2018-07,2018,07,10
2018-07-23,VR,474.0,GBP,474.0,GBP,20.0,79.0,www.apm.org.uk,************1042,H2T0,Training Other,TA-02300-02,Non-BCC LEP Core Fund,A00,Corporate Resources,2018-07,2018,07,23
2018-07-17,VR,67.06,GBP,67.06,GBP,20.0,11.18,tesco stores 6227,************2437,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,17
2018-07-17,VR,2.99,GBP,2.99,GBP,20.0,0.5,starbucks,************2437,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,17
2018-07-14,VR,86.98,GBP,86.98,GBP,20.0,14.5,shell wolverhampto,************2437,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,14
2018-07-10,VR,7.34,GBP,7.34,GBP,20.0,1.22,starbucks,************2437,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,10
2018-07-09,VR,3.34,GBP,3.34,GBP,20.0,0.56,net world,************2437,L080,Mat'l Raw/Drct,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,09
2018-07-07,VR,85.27,GBP,85.27,GBP,20.0,14.21,shell moorcroft,************2437,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,07
2018-07-07,VR,5.4,GBP,5.4,GBP,20.0,0.9,costa coffee wyndley,************2437,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,07
2018-07-05,VR,3.5,GBP,3.5,GBP,20.0,0.58,subway,************2437,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,05
2018-08-02,VR,86.75,GBP,86.75,GBP,20.0,0.0,applegreen kingstanding,************2437,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-08,2018,08,02
2018-08-02,VR,8.38,GBP,8.38,GBP,20.0,0.0,tesco stores 2503,************2437,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-08,2018,08,02
2018-07-31,VR,30.0,GBP,30.0,GBP,20.0,5.0,pinfolds dry cleaners,************2437,L310,Laundry,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,31
2018-07-29,VR,7.4,GBP,7.4,GBP,20.0,1.23,subway,************2437,M900,Hospitality,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,29
2018-07-29,VR,13.0,GBP,13.0,GBP,20.0,2.17,gatwick airport limite,************2437,K080,Vehicle OthrunCosts,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,29
2018-07-29,VR,23.33,GBP,23.33,GBP,20.0,3.89,welcome break harry ra,************2437,L220,Purchases Food,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,29
2018-07-28,VR,61.1,GBP,61.1,GBP,20.0,10.18,applegreen small heath,************2437,K020,Vehicle Fuel,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,28
2018-07-19,VZ,1338.58,GBP,1338.58,GBP,0.0,0.0,eurochange plc,************6169,H0T0,Conference Fees Subs Foreign,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-07,2018,07,19
2018-07-19,VZ,4.89,GBP,4.89,GBP,0.0,0.0,asda superstore,************6052,L220,Purchases Food,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,19
2018-07-19,VZ,65.5,GBP,65.5,GBP,0.0,0.0,3 d news,************6052,K210,Travel Bus/Rail,TA-00847-01,Support To Projects With Partner Cities,A00,Corporate Resources,2018-07,2018,07,19
2018-07-13,VZ,333.55,GBP,333.55,GBP,0.0,0.0,crown plaza - fo2,************6052,H0T0,Conference Fees Subs Foreign,RV462,Director,A00,Corporate Resources,2018-07,2018,07,13
2018-07-13,VZ,116.98,GBP,116.98,GBP,0.0,0.0,flybe.com,************6052,K260,Travel Foreign,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,13
2018-07-04,VZ,56.5,GBP,56.5,GBP,0.0,0.0,trainline,************6052,K210,Travel Bus/Rail,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,04
2018-07-02,VZ,318.0,EUR,290.24,GBP,0.0,0.0,hotel melia,************6052,H0T0,Conference Fees Subs Foreign,TA-01868-01,Pulse – Horizon 2020 funding,A00,Corporate Resources,2018-07,2018,07,02
2018-07-30,VR,282.0,GBP,282.0,GBP,20.0,0.0,flybe       gcsnnb,************6052,K260,Travel Foreign,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,30
2018-07-30,VR,47.6,GBP,47.6,GBP,20.0,0.0,central news,************6052,K210,Travel Bus/Rail,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,30
2018-07-12,VR,16.97,GBP,16.97,GBP,20.0,0.0,pret a manger,************8376,M900,Hospitality,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,12
2018-07-11,VR,13.0,GBP,13.0,GBP,20.0,0.0,pure bar  kitchen,************8376,M900,Hospitality,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,11
2018-07-04,VR,58.0,GBP,58.0,GBP,20.0,9.67,tapas bar,************8376,M900,Hospitality,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,04
2018-07-04,VR,6.5,GBP,6.5,GBP,20.0,1.08,damascena,************8376,M900,Hospitality,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,04
2018-07-03,VR,7.3,GBP,7.3,GBP,20.0,1.22,caffe nero,************8376,M900,Hospitality,RBB09,European & International Team,A00,Corporate Resources,2018-07,2018,07,03
